utterance_id,text,label,split,Dialogue_ID,Utterance_ID,audio_path,video_embedding_path,state_path,has_text,has_audio,has_video,state_source
d689_u12,Why? Did you write it?,neutral,train,689,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia689_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia689_utt12.npy,data/processed/MELD_state_embeddings_fixed\d689_u12.npy,True,True,False,text_audio
d689_u14,"Well ah, actually...",neutral,train,689,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia689_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia689_utt14.npy,data/processed/MELD_state_embeddings_fixed\d689_u14.npy,True,True,False,text_audio
d690_u0,Here’s your tea Phoebe.,neutral,train,690,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia690_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia690_utt0.npy,data/processed/MELD_state_embeddings_fixed\d690_u0.npy,True,True,False,text_audio
d690_u1,"It’s so good.  Oh, thanks.",happy,train,690,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia690_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia690_utt1.npy,data/processed/MELD_state_embeddings_fixed\d690_u1.npy,True,True,False,text_audio
d690_u2,Good.,happy,train,690,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia690_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia690_utt2.npy,data/processed/MELD_state_embeddings_fixed\d690_u2.npy,True,True,False,text_audio
d690_u3,I’m so glad you liked it.,happy,train,690,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia690_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia690_utt3.npy,data/processed/MELD_state_embeddings_fixed\d690_u3.npy,True,True,False,text_audio
d691_u0,I like her. She sees smart.,happy,train,691,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia691_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia691_utt0.npy,data/processed/MELD_state_embeddings_fixed\d691_u0.npy,True,True,False,text_audio
d692_u0,"I've no idea, could be. Listen, I'm sorry I had to work tonight.",sad,train,692,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia692_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia692_utt0.npy,data/processed/MELD_state_embeddings_fixed\d692_u0.npy,True,True,False,text_audio
d692_u1,"Oh it's OK. You were worth the wait, and I don't just mean tonight.",neutral,train,692,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia692_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia692_utt1.npy,data/processed/MELD_state_embeddings_fixed\d692_u1.npy,True,True,False,text_audio
d693_u0,I have actually,neutral,train,693,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt0.npy,data/processed/MELD_state_embeddings_fixed\d693_u0.npy,True,True,False,text_audio
d693_u1,": Yeah, well your friends are in violation of it.",neutral,train,693,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt1.npy,data/processed/MELD_state_embeddings_fixed\d693_u1.npy,True,True,False,text_audio
d693_u2,"I’ve been a nice guy up until now, but uh, I don’t need this grief.",angry,train,693,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt2.npy,data/processed/MELD_state_embeddings_fixed\d693_u2.npy,True,True,False,text_audio
d693_u3,I’m gonna call the landlord and tell him that Monica is illegally subletting here grandmother’s apartment.,angry,train,693,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt3.npy,data/processed/MELD_state_embeddings_fixed\d693_u3.npy,True,True,False,text_audio
d693_u4,Your friends are outta here pal.,angry,train,693,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt4.npy,data/processed/MELD_state_embeddings_fixed\d693_u4.npy,True,True,False,text_audio
d693_u5,Why don’t you tell me something I don’t know!,angry,train,693,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia693_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia693_utt5.npy,data/processed/MELD_state_embeddings_fixed\d693_u5.npy,True,True,False,text_audio
d694_u0,All right! I found one that fits!,happy,train,694,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia694_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia694_utt0.npy,data/processed/MELD_state_embeddings_fixed\d694_u0.npy,True,True,False,text_audio
d694_u1,"Well y’know what they say, the 23",neutral,train,694,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia694_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia694_utt1.npy,data/processed/MELD_state_embeddings_fixed\d694_u1.npy,True,True,False,text_audio
d694_u2,Whose is it?,neutral,train,694,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia694_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia694_utt2.npy,data/processed/MELD_state_embeddings_fixed\d694_u2.npy,True,True,False,text_audio
d694_u3,Oh does it matter?! All that matters is that you look so handsome.,sad,train,694,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia694_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia694_utt3.npy,data/processed/MELD_state_embeddings_fixed\d694_u3.npy,True,True,False,text_audio
d695_u2,Damn it!,happy,train,695,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia695_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia695_utt2.npy,data/processed/MELD_state_embeddings_fixed\d695_u2.npy,True,True,False,text_audio
d695_u4,Damn it!,happy,train,695,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia695_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia695_utt4.npy,data/processed/MELD_state_embeddings_fixed\d695_u4.npy,True,True,False,text_audio
d695_u5,Oh crap!,angry,train,695,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia695_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia695_utt5.npy,data/processed/MELD_state_embeddings_fixed\d695_u5.npy,True,True,False,text_audio
d695_u6,Oh crap!,happy,train,695,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia695_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia695_utt6.npy,data/processed/MELD_state_embeddings_fixed\d695_u6.npy,True,True,False,text_audio
d696_u0,"Hey Rach! Hey, you mind if I read my comic books in here?",neutral,train,696,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt0.npy,data/processed/MELD_state_embeddings_fixed\d696_u0.npy,True,True,False,text_audio
d696_u2,"Oh well, Chandler and Monica are over there and it's kinda hard to concentrate.",neutral,train,696,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt2.npy,data/processed/MELD_state_embeddings_fixed\d696_u2.npy,True,True,False,text_audio
d696_u4,She just called and said that she was gonna be working late!,angry,train,696,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt4.npy,data/processed/MELD_state_embeddings_fixed\d696_u4.npy,True,True,False,text_audio
d696_u5,She keeps lying to me!,angry,train,696,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt5.npy,data/processed/MELD_state_embeddings_fixed\d696_u5.npy,True,True,False,text_audio
d696_u6,That's it!,angry,train,696,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt6.npy,data/processed/MELD_state_embeddings_fixed\d696_u6.npy,True,True,False,text_audio
d696_u7,I'm just gonna go over there and confront them right now!,angry,train,696,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia696_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia696_utt7.npy,data/processed/MELD_state_embeddings_fixed\d696_u7.npy,True,True,False,text_audio
d697_u0,"So Chandler, I-I'd love to come by tonight.",happy,train,697,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia697_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia697_utt0.npy,data/processed/MELD_state_embeddings_fixed\d697_u0.npy,True,True,False,text_audio
d697_u2,"Oh absolutely. Shall we say, around seven?",happy,train,697,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia697_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia697_utt2.npy,data/processed/MELD_state_embeddings_fixed\d697_u2.npy,True,True,False,text_audio
d697_u3,Yes.,neutral,train,697,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia697_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia697_utt3.npy,data/processed/MELD_state_embeddings_fixed\d697_u3.npy,True,True,False,text_audio
d697_u4,Good. I'm really looking forward to you and me having sexual intercourse.,happy,train,697,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia697_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia697_utt4.npy,data/processed/MELD_state_embeddings_fixed\d697_u4.npy,True,True,False,text_audio
d698_u0,"Y'know, hey! You’re the one who ended it, remember?",angry,train,698,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt0.npy,data/processed/MELD_state_embeddings_fixed\d698_u0.npy,True,True,False,text_audio
d698_u1,"Yeah, because I was",neutral,train,698,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt1.npy,data/processed/MELD_state_embeddings_fixed\d698_u1.npy,True,True,False,text_audio
d698_u2,You still love me?,angry,train,698,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt2.npy,data/processed/MELD_state_embeddings_fixed\d698_u2.npy,True,True,False,text_audio
d698_u4,"What does this mean? What do you, I mean do you wanna, get back together?",neutral,train,698,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt4.npy,data/processed/MELD_state_embeddings_fixed\d698_u4.npy,True,True,False,text_audio
d698_u5,"Noo! Maybe! I, I don’t know.",sad,train,698,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt5.npy,data/processed/MELD_state_embeddings_fixed\d698_u5.npy,True,True,False,text_audio
d698_u7,"I just, I feel, I-I just...",sad,train,698,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia698_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia698_utt7.npy,data/processed/MELD_state_embeddings_fixed\d698_u7.npy,True,True,False,text_audio
d699_u1,I won! That was my quarter!,angry,train,699,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt1.npy,data/processed/MELD_state_embeddings_fixed\d699_u1.npy,True,True,False,text_audio
d699_u2,Fine! Here! Take a hike toots!,angry,train,699,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt2.npy,data/processed/MELD_state_embeddings_fixed\d699_u2.npy,True,True,False,text_audio
d699_u3,"Excuse me, sir! This lady played my quarter, this is my money.",angry,train,699,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt3.npy,data/processed/MELD_state_embeddings_fixed\d699_u3.npy,True,True,False,text_audio
d699_u4,Is that true miss?,neutral,train,699,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt4.npy,data/processed/MELD_state_embeddings_fixed\d699_u4.npy,True,True,False,text_audio
d699_u8,It was my quarter!,angry,train,699,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt8.npy,data/processed/MELD_state_embeddings_fixed\d699_u8.npy,True,True,False,text_audio
d699_u9,Was it her quarter?,neutral,train,699,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt9.npy,data/processed/MELD_state_embeddings_fixed\d699_u9.npy,True,True,False,text_audio
d699_u10,How about we talk about this over dinner?,neutral,train,699,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt10.npy,data/processed/MELD_state_embeddings_fixed\d699_u10.npy,True,True,False,text_audio
d699_u12,"No! No, you can't arrest me! No!! I won't go back! I won't go back to that hell hole!!",angry,train,699,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt12.npy,data/processed/MELD_state_embeddings_fixed\d699_u12.npy,True,True,False,text_audio
d699_u13,I'm just taking you outside!,angry,train,699,13,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt13.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt13.npy,data/processed/MELD_state_embeddings_fixed\d699_u13.npy,True,True,False,text_audio
d699_u14,"Oh, okay.",neutral,train,699,14,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia699_utt14.wav,data\processed\MELD_video_embeddings_arcface\train\dia699_utt14.npy,data/processed/MELD_state_embeddings_fixed\d699_u14.npy,True,True,False,text_audio
d700_u0,Hey!,neutral,train,700,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt0.npy,data/processed/MELD_state_embeddings_fixed\d700_u0.npy,True,True,False,text_audio
d700_u1,Hey!,neutral,train,700,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt1.npy,data/processed/MELD_state_embeddings_fixed\d700_u1.npy,True,True,False,text_audio
d700_u2,"Listen, I know you wanted to talk to me, but I have an idea that may make you want to stay married.  We register, and",neutral,train,700,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt2.npy,data/processed/MELD_state_embeddings_fixed\d700_u2.npy,True,True,False,text_audio
d700_u3,No!,angry,train,700,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt3.npy,data/processed/MELD_state_embeddings_fixed\d700_u3.npy,True,True,False,text_audio
d700_u4,"Ross, come on!",angry,train,700,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt4.npy,data/processed/MELD_state_embeddings_fixed\d700_u4.npy,True,True,False,text_audio
d700_u5,No!,angry,train,700,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt5.npy,data/processed/MELD_state_embeddings_fixed\d700_u5.npy,True,True,False,text_audio
d700_u6,"Listen, look I thought a lot about how to tell you this and the bottom line, Ross, is we can not stay married.",sad,train,700,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt6.npy,data/processed/MELD_state_embeddings_fixed\d700_u6.npy,True,True,False,text_audio
d700_u7,I don’t know if it’s true.,neutral,train,700,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt7.npy,data/processed/MELD_state_embeddings_fixed\d700_u7.npy,True,True,False,text_audio
d700_u8,Oh b-b-but it is!,angry,train,700,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt8.npy,data/processed/MELD_state_embeddings_fixed\d700_u8.npy,True,True,False,text_audio
d700_u9,"Oh, okay, y’know what this is?",neutral,train,700,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt9.npy,data/processed/MELD_state_embeddings_fixed\d700_u9.npy,True,True,False,text_audio
d700_u10,"Oh Ross, come on! This is not, this is not a marriage!! This is the world’s worst hangover! Ross, listen, if",angry,train,700,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt10.npy,data/processed/MELD_state_embeddings_fixed\d700_u10.npy,True,True,False,text_audio
d700_u11,"All right. All right, I’ll do it.",sad,train,700,11,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt11.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt11.npy,data/processed/MELD_state_embeddings_fixed\d700_u11.npy,True,True,False,text_audio
d700_u12,"Thank you.  Hey-hey umm, uh, is there, is there any such thing as an annulment shower?",neutral,train,700,12,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia700_utt12.wav,data\processed\MELD_video_embeddings_arcface\train\dia700_utt12.npy,data/processed/MELD_state_embeddings_fixed\d700_u12.npy,True,True,False,text_audio
d701_u0,Hey! What are you guys doing?,neutral,train,701,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia701_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia701_utt0.npy,data/processed/MELD_state_embeddings_fixed\d701_u0.npy,True,True,False,text_audio
d701_u1,Making holiday candy for the neighbors.,neutral,train,701,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia701_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia701_utt1.npy,data/processed/MELD_state_embeddings_fixed\d701_u1.npy,True,True,False,text_audio
d702_u0,Yes!,happy,train,702,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia702_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia702_utt0.npy,data/processed/MELD_state_embeddings_fixed\d702_u0.npy,True,True,False,text_audio
d702_u1,So I really never get to win anymore?,sad,train,702,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia702_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia702_utt1.npy,data/processed/MELD_state_embeddings_fixed\d702_u1.npy,True,True,False,text_audio
d702_u2,How much did ever really win before?,neutral,train,702,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia702_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia702_utt2.npy,data/processed/MELD_state_embeddings_fixed\d702_u2.npy,True,True,False,text_audio
d703_u0,"He is so cute.  So, where did you guys grow up?",neutral,train,703,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia703_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia703_utt0.npy,data/processed/MELD_state_embeddings_fixed\d703_u0.npy,True,True,False,text_audio
d703_u1,Brooklyn Heights.,neutral,train,703,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia703_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia703_utt1.npy,data/processed/MELD_state_embeddings_fixed\d703_u1.npy,True,True,False,text_audio
d703_u2,Cleveland.,neutral,train,703,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia703_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia703_utt2.npy,data/processed/MELD_state_embeddings_fixed\d703_u2.npy,True,True,False,text_audio
d703_u6,I suddenly had the feeling that I was falling. But I'm not.,neutral,train,703,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia703_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia703_utt6.npy,data/processed/MELD_state_embeddings_fixed\d703_u6.npy,True,True,False,text_audio
d704_u0,"Ok, I'm makin' a break for it, I'm goin' out the window.",neutral,train,704,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia704_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia704_utt0.npy,data/processed/MELD_state_embeddings_fixed\d704_u0.npy,True,True,False,text_audio
d704_u1,"No, no, no, don't! I've been waitin' for like, forever to go out with Lorraine. Just calm down.",angry,train,704,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia704_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia704_utt1.npy,data/processed/MELD_state_embeddings_fixed\d704_u1.npy,True,True,False,text_audio
d704_u2,Calm down? Calm down? You set me up with the woman that I've dumped twice in the last five months!,angry,train,704,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia704_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia704_utt2.npy,data/processed/MELD_state_embeddings_fixed\d704_u2.npy,True,True,False,text_audio
d704_u3,"Can you stop yellin'? You're makin' me nervous, and I can't go when I'm nervous.",angry,train,704,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia704_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia704_utt3.npy,data/processed/MELD_state_embeddings_fixed\d704_u3.npy,True,True,False,text_audio
d704_u4,"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",angry,train,704,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia704_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia704_utt4.npy,data/processed/MELD_state_embeddings_fixed\d704_u4.npy,True,True,False,text_audio
d705_u0,"Hey you guys, guess what?",neutral,train,705,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt0.npy,data/processed/MELD_state_embeddings_fixed\d705_u0.npy,True,True,False,text_audio
d705_u1,The British are coming?,neutral,train,705,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt1.npy,data/processed/MELD_state_embeddings_fixed\d705_u1.npy,True,True,False,text_audio
d705_u2,"Ohh, you and your ways.  Since it’s Christmastime. I’m going to be one of those people collection donations.",happy,train,705,2,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt2.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt2.npy,data/processed/MELD_state_embeddings_fixed\d705_u2.npy,True,True,False,text_audio
d705_u3,"Yeah, I already have my bell and later on...I get my bucket.",happy,train,705,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt3.npy,data/processed/MELD_state_embeddings_fixed\d705_u3.npy,True,True,False,text_audio
d705_u4,Ohh.,neutral,train,705,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt4.npy,data/processed/MELD_state_embeddings_fixed\d705_u4.npy,True,True,False,text_audio
d705_u5,"Yeah, yeah, I’m going to be out there spreading joy to the people.",happy,train,705,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt5.npy,data/processed/MELD_state_embeddings_fixed\d705_u5.npy,True,True,False,text_audio
d705_u6,"I mean, last year, I spread a little joy but not really enough.",happy,train,705,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt6.npy,data/processed/MELD_state_embeddings_fixed\d705_u6.npy,True,True,False,text_audio
d705_u7,"So this year, I’m going to do the whole city.",happy,train,705,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt7.npy,data/processed/MELD_state_embeddings_fixed\d705_u7.npy,True,True,False,text_audio
d705_u8,"You know, I knew a girl in high school who did that. She was",neutral,train,705,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia705_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia705_utt8.npy,data/processed/MELD_state_embeddings_fixed\d705_u8.npy,True,True,False,text_audio
d706_u0,I can't,neutral,train,706,0,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt0.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt0.npy,data/processed/MELD_state_embeddings_fixed\d706_u0.npy,True,True,False,text_audio
d706_u1,"Oh! Look at that, time's up! My turn!",happy,train,706,1,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt1.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt1.npy,data/processed/MELD_state_embeddings_fixed\d706_u1.npy,True,True,False,text_audio
d706_u3,It's your timer.,neutral,train,706,3,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt3.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt3.npy,data/processed/MELD_state_embeddings_fixed\d706_u3.npy,True,True,False,text_audio
d706_u4,"Y'know, I don't like to brag about it, but I give the",neutral,train,706,4,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt4.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt4.npy,data/processed/MELD_state_embeddings_fixed\d706_u4.npy,True,True,False,text_audio
d706_u5,"All right, then massage me up right nice!",happy,train,706,5,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt5.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt5.npy,data/processed/MELD_state_embeddings_fixed\d706_u5.npy,True,True,False,text_audio
d706_u6,Ah! Ahh!! Ahh!!,happy,train,706,6,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt6.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt6.npy,data/processed/MELD_state_embeddings_fixed\d706_u6.npy,True,True,False,text_audio
d706_u7,"It's so good, isn't it?",neutral,train,706,7,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt7.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt7.npy,data/processed/MELD_state_embeddings_fixed\d706_u7.npy,True,True,False,text_audio
d706_u8,It's so good I don't know what I've done to deserve it!,happy,train,706,8,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt8.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt8.npy,data/processed/MELD_state_embeddings_fixed\d706_u8.npy,True,True,False,text_audio
d706_u9,Say good-bye to sore muscles!,happy,train,706,9,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt9.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt9.npy,data/processed/MELD_state_embeddings_fixed\d706_u9.npy,True,True,False,text_audio
d706_u10,Good-bye muscles!!,happy,train,706,10,D:\mer-jit-llm\data\processed\MELD_audio\train_wav\dia706_utt10.wav,data\processed\MELD_video_embeddings_arcface\train\dia706_utt10.npy,data/processed/MELD_state_embeddings_fixed\d706_u10.npy,True,True,False,text_audio
